timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,lte_serving_cell_meas_result,lte_serving_cell_min_meas_result,lte_serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,lte_mcg_failure_flag,nr_scg_failure_flag,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,lte_pcell_handover_flag,pcell_nr_usage_flag,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,location
1745014703.89,226.0,850.0,62.0,174770.0,453.0,65535.0,,,,,,,,,,,226.0,850.0,,,453.0,65535.0,,,,,,,,,,,1,0,1,type2,,,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,ltepcell-226-850-8--121.44--16.81/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,453-65535,0.0,1,0,,,,,,,,,,,0,1,,,synchReconfigFailureSCG,0,,0,1745014703.89,1745014703900.0,40.41751,-86.87863,False,LTE,0/2,850:1|65535:1,True,5G NSA,1/2,850:1|174770:1|65535:1,1745014705.856,True->False->False->False->True,5G NSA->LTE->IDLE->IDLE->5G NSA,1/2->0/2->0/0->0/2->2/1,850:1|174770:1|65535:1->850:1|65535:1->->65535:2->850:1|632736:1|658080:1,N2,1745014657.399987,1745014708.9999378,,1745014709.3999374,,1745014709.4999373,51.59995079040527,,,3.143937826156616,3.5439374446868896,3.643937349319458,[],False,True,"[(850, 226), (65535, 453), (174770, 62)]",1745014703.25,N2E1,226.0,850.0,0.0,1.0,1745014703.25,1745014703.25,25.630000000000003,28.39,41.525,54.66,60.15,42.435,42.046,48.46,60.95,68.63,70.95,56.5515,-19.425000000000004,-0.4677904876580374,0.6400001049041748,1.965999841690064,1745014703.25,-113.15,-20.22,62.0,174770.0,-122.69,-18.13,-113.15,-20.22,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-1.csv,AP14
1745014710.01,436.0,850.0,53.0,632736.0,,,,,,,53.0,658080.0,,,,,87.0,5815.0,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-53-632736-22--109.63--13.51/scell1-53-658080-21--111.55--16.46/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-658080,21.0,ltepcell-436-850-22--122.50--19.31/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1745014710.01,1745014710000.0,40.41752,-86.87863,False,LTE,0/1,5815:1,True,5G NSA,2/1,850:1|632736:1|658080:1,1745014712.43,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,850:1|632736:1|658080:1->5815:1->5145:1|658080:1|632736:1,N1,1745014709.5999372,1745014712.4999344,1745014709.5999372,1745014712.4999344,1745014709.5999372,1745014712.4999344,2.8999972343444824,2.8999972343444824,2.8999972343444824,0.0699343681335449,0.0699343681335449,0.0699343681335449,"[(5815, 87)]",False,True,"[(5815, 87), (850, 436)]",1745014710.01,N1E3,87.0,5815.0,1.0,0.0,1745014705.856,1745014705.856,53.86,58.195,72.92,81.7,84.786,70.25857142857143,51.17,56.38,76.97,80.9725,96.58,73.66916666666667,-4.049999999999997,-0.0555403181568842,4.1540000438690186,2.4200000762939453,1745014705.856,-109.685,-14.405,53.0,658080.0,-121.815,-18.53,-106.33,-13.545,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-1.csv,AP14
1745014733.9320002,378.0,66936.0,53.0,658080.0,453.0,65535.0,,,,,53.0,632736.0,,,,,378.0,66936.0,,,226.0,850.0,205.0,9820.0,453.0,65535.0,,,,,,,1,0,1,type2,,,pcell-53-658080-7--105.76--19.29/scell1-53-632736-6--95.7--12.3/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-632736,6.0,ltepcell-378-66936-15--113.19--17.50/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,453-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1745014733.9320002,1745014733900.0,40.41751,-86.87863,False,LTE,0/4,66936:1|850:1|9820:1|65535:1,True,5G NSA,2/2,66936:1|658080:1|65535:1|632736:1,1745014754.9929998,True->False->False->False->True,5G NSA->LTE->LTE->LTE->5G NSA,2/2->0/4->0/4->0/3->2/2,66936:1|658080:1|65535:1|632736:1->66936:1|850:1|9820:1|65535:1->66936:1|850:1|5145:1|65535:1->66936:1|850:1|65535:1->66936:1|658080:1|65535:1|632736:1,N1,1745014733.5999143,1745014754.999894,1745014733.5999143,1745014755.0998938,1745014733.5999143,1745014758.099891,21.39997959136963,21.4999794960022,24.499976634979248,0.0068941116333007,0.1068940162658691,3.10689115524292,"[(850, 226), (9820, 205)]",False,True,"[(850, 226), (65535, 453), (9820, 205), (66936, 378)]",1745014733.9320002,N1E1,53.0,658080.0,0.0,1.0,1745014732.846,1745014719.1279998,5.717000000000001,12.8725,20.98,26.9875,33.93,19.702364864864865,0.9760000000000004,2.9,22.02,42.955,58.7,25.01290476190476,-1.0399999999999991,-0.0495710200190657,14.80400037765503,21.06099963188172,1745014732.846,-103.34,-15.52,53.0,632736.0,-110.69,-15.69,-109.04,-19.29,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-1.csv,AP14
1745014756.572,378.0,66936.0,53.0,658080.0,453.0,65535.0,,,,,53.0,632736.0,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-53-658080-7--101.78--13.97/scell1-53-632736-6--104.05--15.38/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-632736,6.0,ltepcell-378-66936-14--112.69--20.25/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,453-65535,0.0,1,0,,,,,,,,,,,0,1,,otherFailure,,0,,0,1745014756.572,1745014756600.0,40.41752,-86.87863,False,IDLE,0/0,,True,5G NSA,2/2,66936:1|658080:1|65535:1|632736:1,1745014758.107,True->False->False->True,5G NSA->IDLE->LTE->5G NSA,2/2->0/0->0/4->2/2,66936:1|658080:1|65535:1|632736:1->->66936:1|850:1|1150:1|65535:1->66936:1|632736:1|65535:1|658080:1,N2,1745014755.599893,1745014758.1998909,1745014755.4998934,1745014758.1998909,1745014733.5999143,1745014758.1998909,2.5999975204467773,2.6999974250793457,24.599976539611816,0.0928907394409179,0.0928907394409179,0.0928907394409179,[],False,True,"[(65535, 453), (66936, 378)]",,N2E1,378.0,66936.0,0.0,0.0,1745014754.9929998,1745014754.9929998,19.35,33.88,38.4,50.17,50.265,39.26625,0.0,0.0,0.0,0.0,0.0,0.0,38.4,1.0,1.5790002346038818,1.5350000858306885,1745014754.9929998,-105.27,-15.38,53.0,632736.0,-113.81,-21.31,-105.27,-14.9,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-1.csv,AP14
1745014761.519,191.0,66936.0,53.0,632736.0,425.0,65535.0,,,,,53.0,658080.0,,,,,378.0,66936.0,,,226.0,850.0,205.0,9820.0,453.0,65535.0,,,,,,,1,0,1,type2,,,pcell-53-632736-21--99.29--13.09/scell1-53-658080-20--101.2--17.32/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-658080,20.0,ltepcell-191-66936-41--109.81--18.44/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,425-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1745014761.519,1745014761500.0,40.41752,-86.87863,False,LTE,0/4,66936:1|850:1|9820:1|65535:1,True,5G NSA,2/2,66936:1|632736:1|65535:1|658080:1,1745014762.746,True->False->True,5G NSA->LTE->5G NSA,2/2->0/4->2/2,66936:1|632736:1|65535:1|658080:1->66936:1|850:1|9820:1|65535:1->66936:1|658080:1|65535:1|632736:1,N1,1745014760.9998882,1745014762.7998865,1745014760.9998882,1745014762.7998865,1745014760.9998882,1745014763.0998862,1.7999982833862305,1.7999982833862305,2.0999979972839355,0.0538864135742187,0.0538864135742187,0.3538861274719238,"[(850, 226), (65535, 453), (9820, 205), (66936, 378)]",False,True,"[(850, 226), (9820, 205), (66936, 191), (65535, 425), (65535, 453), (66936, 378)]",1745014761.519,N1E3,378.0,66936.0,1.0,1.0,1745014758.107,1745014758.107,8.65,12.88,18.055,26.84,36.18,20.21294117647059,20.92,35.455,44.57,45.32,50.00000000000001,39.0625,-26.515,-1.4685682636388813,3.4119999408721924,1.2269999980926514,1745014758.107,-101.86,-15.27,53.0,658080.0,-110.035,-17.75,-98.29,-13.47,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-1.csv,AP14
1745014793.8679998,453.0,66486.0,352.0,658080.0,378.0,65535.0,,,,,352.0,174770.0,,,,,453.0,66486.0,,,226.0,850.0,205.0,9820.0,378.0,65535.0,,,,,,,1,0,1,type3,,,pcell-352-658080-11--118.07--25.9/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,352-174770,0.0,ltepcell-453-66486-23--113.25--16.00/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,378-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1745014793.8679998,1745014793900.0,40.41752,-86.87863,False,LTE,0/4,66486:1|850:1|9820:1|65535:1,True,5G NSA,2/2,66486:1|658080:1|65535:1|174770:1,1745014800.395,True->False->True,5G NSA->LTE->5G NSA,2/2->0/4->2/2,66486:1|658080:1|65535:1|174770:1->66486:1|850:1|9820:1|65535:1->66486:1|658080:1|65535:1|632736:1,N1,1745014793.4998572,1745014800.3998506,1745014793.4998572,1745014800.3998506,1745014793.4998572,1745014800.3998506,6.899993419647217,6.899993419647217,6.899993419647217,0.0048506259918212,0.0048506259918212,0.0048506259918212,"[(850, 226), (9820, 205)]",True,True,"[(850, 226), (9820, 205), (174770, 352), (65535, 378), (66486, 453)]",1745014793.8679998,N1E1,352.0,658080.0,0.0,1.0,1745014792.211,1745014762.746,7.27,12.75,23.15,30.87,41.36,22.940960264900664,1.05,4.62,6.05,8.14,10.53,6.993692307692307,17.099999999999998,0.7386609071274297,31.121999740600582,6.527000188827515,1745014792.211,-109.86,-21.73,352.0,174770.0,-110.63,-15.69,-144.74,-37.95,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-1.csv,AP14
1745014802.832,453.0,66486.0,53.0,658080.0,378.0,65535.0,,,,,53.0,632736.0,,,,,453.0,66486.0,,,226.0,850.0,205.0,9820.0,378.0,65535.0,,,,,,,1,0,1,type2,,,pcell-53-658080-15--105.21--18.16/scell1-53-632736-14--106.2--14.31/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-632736,14.0,ltepcell-453-66486-30--110.31--15.75/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,378-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1745014802.832,1745014802800.0,40.41752,-86.87863,False,LTE,0/4,66486:1|850:1|9820:1|65535:1,True,5G NSA,2/2,66486:1|658080:1|65535:1|632736:1,1745014804.543,True->False->False->True,5G NSA->LTE->LTE->5G NSA,2/2->0/4->0/4->2/2,66486:1|658080:1|65535:1|632736:1->66486:1|850:1|9820:1|65535:1->66486:1|850:1|5145:1|65535:1->66486:1|174770:1|65535:1|658080:1,N1,1745014802.3998487,1745014804.5998466,1745014802.3998487,1745014804.5998466,1745014802.3998487,1745014804.5998466,2.199997901916504,2.199997901916504,2.199997901916504,0.0568466186523437,0.0568466186523437,0.0568466186523437,"[(850, 226), (9820, 205)]",False,True,"[(850, 226), (9820, 205), (66486, 453), (65535, 378)]",1745014802.832,N1E1,53.0,658080.0,0.0,1.0,1745014800.395,1745014800.395,2.52,3.86,7.45,8.489999999999998,8.636000000000001,6.27695652173913,3.95,7.33,11.62,15.54,19.13,11.944705882352942,-4.169999999999999,-0.5597315436241609,2.437000036239624,1.7109999656677246,1745014800.395,-105.68,-16.270000000000003,53.0,632736.0,-110.63,-16.0,-110.67,-18.94,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-1.csv,AP14
1745014820.518,453.0,66486.0,196.0,174770.0,,,,,,,274.0,658080.0,,,,,453.0,66486.0,,,226.0,850.0,406.0,5145.0,472.0,65535.0,,,,,,,1,0,1,type3,,,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,274-658080,0.0,ltepcell-453-66486-2--110.75--16.31/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,synchReconfigFailureSCG,0,,0,1745014820.518,1745014820500.0,40.41752,-86.87863,False,LTE,0/4,66486:1|850:1|5145:1|65535:1,True,5G NSA,2/1,66486:1|174770:1|658080:1,1745014829.5010002,True->False->False->True,5G NSA->LTE->LTE->5G NSA,2/1->0/4->0/3->2/2,66486:1|174770:1|658080:1->66486:1|850:1|5145:1|65535:1->66486:1|850:1|65535:1->66486:1|658080:1|65535:1|632736:1,N1,1745014819.999832,1745014829.5998228,1745014811.49984,1745014829.5998228,1745014811.2998402,1745014829.5998228,9.599990844726562,18.09998273849488,18.29998254776001,0.0988225936889648,0.0988225936889648,0.0988225936889648,"[(850, 226), (5145, 406), (65535, 472)]",False,True,"[(850, 226), (658080, 274), (66486, 453), (174770, 196), (5145, 406), (65535, 472)]",1745014820.518,N1E2,196.0,174770.0,0.0,1.0,1745014820.3520002,1745014804.543,10.83,11.37,16.67,21.33,26.66599999999999,17.34619354838709,11.37,11.37,11.37,11.37,11.37,11.370000000000005,5.3000000000000025,0.3179364127174566,15.974999904632568,8.9830002784729,1745014820.3520002,-111.5,-19.41,274.0,658080.0,-111.88,-16.44,-152.93,-41.41,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-1.csv,AP14
1745015158.4329998,436.0,850.0,53.0,632736.0,,,,,,,53.0,658080.0,,,,,226.0,850.0,,,205.0,9820.0,378.0,65535.0,453.0,65535.0,,,,,,,1,0,1,type2,,,pcell-53-632736-10--93.18--12.01/scell1-53-658080-9--102.51--14.45/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-658080,9.0,ltepcell-436-850-19--103.25--18.50/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1745015158.4329998,1745015158400.0,40.41752,-86.87862,False,LTE,0/4,850:1|9820:1|65535:2,True,5G NSA,2/1,850:1|632736:1|658080:1,1745015159.28,True->False->True,5G NSA->LTE->5G NSA,2/1->0/4->2/1,850:1|632736:1|658080:1->850:1|9820:1|65535:2->850:1|658080:1|632736:1,N1,1745015158.099999,1745015159.2999978,1745015158.099999,1745015159.2999978,1745015158.099999,1745015159.2999978,1.1999988555908203,1.1999988555908203,1.1999988555908203,0.0199978351593017,0.0199978351593017,0.0199978351593017,"[(850, 226), (65535, 453), (9820, 205), (65535, 378)]",False,True,"[(850, 226), (9820, 205), (65535, 378), (850, 436), (65535, 453)]",1745015158.4329998,N1E3,226.0,850.0,1.0,1.0,1745015156.885,1745015156.885,57.03,62.7,75.62,77.63,80.05,69.208125,3.62,3.62,46.38,67.26,67.26,38.175,29.24,0.3866701930706162,1.5479998588562012,0.8470001220703125,1745015156.885,-102.83,-14.66,53.0,658080.0,-111.19,-17.814999999999998,-96.32,-12.9,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-3.csv,AP14
1745015180.23,226.0,850.0,53.0,658080.0,,,,,,,53.0,632736.0,,,,,226.0,850.0,,,205.0,9820.0,378.0,65535.0,453.0,65535.0,,,,,,,1,0,1,type2,,,pcell-53-658080-67--108.02--19.5/scell1-53-632736-66--102.98--13.88/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-632736,66.0,ltepcell-226-850-115--105.88--13.38/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1745015180.23,1745015180200.0,40.41754,-86.87861,False,LTE,0/4,850:1|9820:1|65535:2,True,5G NSA,2/1,850:1|658080:1|632736:1,1745015181.15,True->False->True,5G NSA->LTE->5G NSA,2/1->0/4->2/1,850:1|658080:1|632736:1->850:1|9820:1|65535:2->850:1|658080:1|632736:1,N1,1745015179.7999785,1745015181.199977,1745015179.7999785,1745015181.199977,1745015179.7999785,1745015181.199977,1.399998664855957,1.399998664855957,1.399998664855957,0.0499768257141113,0.0499768257141113,0.0499768257141113,"[(65535, 453), (9820, 205), (65535, 378)]",False,True,"[(850, 226), (65535, 453), (9820, 205), (65535, 378)]",1745015180.23,N1E1,53.0,658080.0,0.0,1.0,1745015169.4429998,1745015159.28,4.34,9.79,23.08,43.96,61.38,30.24725388601036,3.918,4.11,5.11,10.3,10.3,6.288888888888889,17.97,0.7785961871750433,20.95000004768372,0.9200000762939452,1745015169.4429998,-101.07,-15.48,53.0,632736.0,-105.03,-12.69,-108.02,-19.5,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-3.csv,AP14
1745015210.042,436.0,850.0,53.0,658080.0,,,,,,,53.0,632736.0,,,,,226.0,850.0,,,205.0,9820.0,378.0,65535.0,453.0,65535.0,,,,,,,1,0,1,type2,,,pcell-53-658080-72--98.8--16.43/scell1-53-632736-71--97.3--15.23/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-632736,71.0,ltepcell-436-850-150--107.38--17.31/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1745015210.042,1745015210000.0,40.41754,-86.87863,False,LTE,0/4,850:1|9820:1|65535:2,True,5G NSA,2/1,850:1|658080:1|632736:1,1745015236.59,True->False->False->False->False->False->False->True,5G NSA->LTE->LTE->LTE->LTE->LTE->LTE->5G NSA,2/1->0/4->0/4->0/4->0/3->0/4->0/4->2/2,850:1|658080:1|632736:1->850:1|9820:1|65535:2->850:1|5145:1|65535:2->850:1|5145:1|65535:2->850:1|65535:2->66486:1|850:1|9820:1|65535:1->66486:1|850:1|5145:1|65535:1->66486:1|658080:1|65535:1|632736:1,N1,1745015209.6999495,1745015236.599924,1745015209.6999495,1745015236.599924,1745015209.6999495,1745015236.599924,26.89997434616089,26.89997434616089,26.89997434616089,0.0099241733551025,0.0099241733551025,0.0099241733551025,"[(850, 226), (65535, 453), (9820, 205), (65535, 378)]",False,True,"[(850, 226), (9820, 205), (65535, 378), (850, 436), (65535, 453)]",1745015210.042,N1E3,226.0,850.0,1.0,1.0,1745015198.4870002,1745015181.15,2.431,3.7475,10.71,59.505,126.94,38.6740671641791,0.69,3.21,19.89,62.94,97.668,37.66381132075472,-9.18,-0.8571428571428571,28.89199995994568,26.5479998588562,1745015198.4870002,-100.75,-15.545,53.0,632736.0,-109.16,-17.75,-97.85,-15.545,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-3.csv,AP14
1745015237.678,453.0,66486.0,53.0,658080.0,378.0,65535.0,,,,,53.0,632736.0,,,,,453.0,66486.0,,,226.0,850.0,406.0,5145.0,378.0,65535.0,,,,,,,1,0,1,type2,,,pcell-53-658080-7--105.01--20.56/scell1-53-632736-6--98.23--12.84/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-632736,6.0,ltepcell-453-66486-8--102.94--13.50/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,378-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1745015237.678,1745015237700.0,40.41753,-86.8786322,False,LTE,0/4,66486:1|850:1|5145:1|65535:1,True,5G NSA,2/2,66486:1|658080:1|65535:1|632736:1,1745015238.426,True->False->True,5G NSA->LTE->5G NSA,2/2->0/4->2/2,66486:1|658080:1|65535:1|632736:1->66486:1|850:1|5145:1|65535:1->66486:1|658080:1|65535:1|632736:1,N1,1745015237.2999234,1745015238.4999225,1745015237.2999234,1745015238.5999222,1745015237.2999234,1745015238.5999222,1.1999988555908203,1.299998760223389,1.299998760223389,0.0739221572875976,0.173922061920166,0.173922061920166,"[(850, 226), (5145, 406)]",True,True,"[(850, 226), (5145, 406), (66486, 453), (65535, 378)]",1745015237.678,N1E1,53.0,658080.0,0.0,1.0,1745015236.59,1745015236.59,45.47,51.55,57.63,65.22999999999999,65.88,57.42727272727273,21.49,24.7225,25.8,52.95,52.95,34.90375,31.83,0.5523165018219678,1.0880000591278076,0.7480001449584961,1745015236.59,-104.33,-16.07,53.0,632736.0,-114.44,-15.38,-117.73,-20.56,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-3.csv,AP14
1745015240.411,453.0,66486.0,53.0,658080.0,378.0,65535.0,,,,,53.0,632736.0,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-53-658080-10--105.9--18.88/scell1-53-632736-9--100.31--13.95/scell2-None-None-None-None-None/scell3-None-None-None-None-None,53-632736,9.0,ltepcell-453-66486-18--115.25--26.06/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,378-65535,0.0,1,0,,,,,,,,,,,0,1,,otherFailure,,0,,0,1745015240.411,1745015240400.0,40.4175344,-86.87863,False,IDLE,0/0,,True,5G NSA,2/2,66486:1|658080:1|65535:1|632736:1,1745015241.389,True->False->False->True,5G NSA->IDLE->LTE->5G NSA,2/2->0/0->0/4->2/2,66486:1|658080:1|65535:1|632736:1->->66661:1|850:1|1150:1|65535:1->66661:1|658080:1|65535:1|632736:1,N2,1745015239.6999211,1745015241.3999195,1745015239.6999211,1745015241.3999195,1745015239.6999211,1745015241.3999195,1.699998378753662,1.699998378753662,1.699998378753662,0.0109195709228515,0.0109195709228515,0.0109195709228515,[],False,True,"[(66486, 453), (65535, 378)]",,N2E1,453.0,66486.0,0.0,0.0,1745015238.426,1745015238.426,35.89,53.19,71.06,74.365,76.64399999999999,59.058947368421045,0.0,0.0,0.0,0.0,0.0,0.0,71.06,1.0,1.9849998950958248,0.9779999256134032,1745015238.426,-104.33,-15.73,53.0,632736.0,-120.75,-26.06,-104.33,-15.73,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-3.csv,AP14
1745015259.581,76.0,66661.0,538.0,658080.0,67.0,65535.0,,,,,538.0,632736.0,,,,,41.0,5815.0,,,,,,,,,,,,,,,1,0,1,type3,,,pcell-538-658080-17--104.95--16.55/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,538-632736,0.0,ltepcell-76-66661-35--108.81--21.13/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,67-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1745015259.581,1745015259600.0,40.41754,-86.87864,False,LTE,0/1,5815:1,True,5G NSA,2/2,66661:1|658080:1|65535:1|632736:1,1745015261.271,True->False->True,5G NSA->LTE->5G NSA,2/2->0/1->2/1,66661:1|658080:1|65535:1|632736:1->5815:1->5145:1|658080:1|632736:1,N1,1745015259.1999023,1745015261.2999003,1745015258.8999028,1745015261.3999004,1745015258.8999028,1745015261.3999004,2.0999979972839355,2.499997615814209,2.499997615814209,0.0289006233215332,0.1289005279541015,0.1289005279541015,"[(5815, 41)]",False,True,"[(5815, 41), (65535, 67), (632736, 538), (66661, 76)]",1745015259.581,N1E3,41.0,5815.0,1.0,0.0,1745015256.948,1745015241.389,1.93,5.29,17.68,42.46,55.84,23.31968944099379,39.97,57.13,60.14,67.15,72.09400000000001,56.608823529411765,-42.46,-2.40158371040724,18.192000150680546,1.68999981880188,1745015256.948,-144.8,-37.5,538.0,632736.0,-108.81,-19.69,-105.915,-17.2,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-a/onoff/onoff_rss_a-ptmp1-dl-3.csv,AP14
